Project,BugId,Effectiveness,AP,RR,Keyword
SWT,130363,2.0,0.26923078,0.5,top set imag width set tabl
SWT,129974,4.0,0.25,0.25,measur item listen tabl column spew
SWT,130696,1.0,1.0,1.0,swt win column set sort column column column sort column call tabl set sort column updat import eclips swt
SWT,130614,4.0,0.25,0.25,imag virtual tabl
SWT,127168,1.0,1.0,1.0,class modifi text modifi event event spinner set boolean boolean boolean line spinner wm focu line
SWT,130375,1.0,1.0,1.0,inherit incorrect brian version descript top composit imag background background inherit default parent top composit inherit top top composit child mode default label parent composit top inherit top composit map error ui composit imag inherit default label displai background parent composit mode default displai background parent displai text code packag tc swt import eclips swt gc import graphic imag eclips swt imag import eclips swt rectangl eclips import swt import swt layout import import eclips swt widget import swt displai import swt label import swt shell import eclips transpar transpar background transpar background shell set set layout layout background displai displai displai shell set open dispos displai read displai class extend imag imag data composit parent super composit swt set background swt inherit imag creat imag set label label label data data data horizont label set text composit text text text swt border data horizont set data data composit composit composit swt border default data data horizont margin height margin set data fill horizont label text label text border data data text set creat gc rectangl rect rect empti rect width rect imag rect imag data imag rect imag imag displai gc gc dispos return imag imag rect rect rect data set
SWT,114662,1.0,1.0,1.0,spinner set select warn warn tf text nposit rang maximum nposit
SWT,130050,1.0,1.0,1.0,swt win tree item bottom timer
SWT,130101,2.0,0.3611111,0.5,swt tabl select invis select show tabl focu
SWT,130159,1.0,1.0,1.0,imag save format
SWT,130120,1.0,1.0,1.0,colour adjac cell run creat tabl item item background set column background show green remov eras item listen problem string displai displai displai displai final tabl tabl full select tabl set tabl visibl column tabl set tabl tabl swt set width width tabl column tabl swt set swt blue eras item handl event event shell open displai displai displai
SWT,129732,4.0,0.25,0.25,api set background imag set background control
SWT,77106,1.0,1.0,1.0,set tabl select updat index swt win select tabl ten item item index select programmat item press expect result item select result item select
SWT,123827,36.0,0.027777778,0.027777778,scroll focu
SWT,129745,1.0,1.0,1.0,tree color tree focu color win win import import level input object level els parent return boolean return instanceof jface layout layout class string displai shell displai layout layout tree tv shell border multi full test tv content tv set input button set text shell dispos read displai
SWT,129833,1.0,1.0,1.0,tree swt win redrawn item redrawn item set item count call set data
SWT,129495,1.0,0.677305,1.0,column longer tabl font font bit space snippet string displai displai shell shell displai data def system font swt header visibl column swt item displai def def height swt open dispos displai read displai sleep hope font column
SWT,129501,2.0,0.5,0.5,tree full select redraw select
SWT,129535,8.0,0.125,0.125,enter page note code break
SWT,129347,1.0,1.0,1.0,clear tree win flash fix full virtual string arg final displai final shell set layout fill final tabl swt virtual swt full select left width column left width set line visibl set header tabl swt listen event event event item item event item string text node item text item tree shell virtual swt full select tree swt set width tree column tree swt left set width set header set line visibl tree swt set data handl tree item item event tree item parent item string text parent text index text parent text parent item item text count timer runnabl clear tree item item item item set println select tree displai timer exec delai timer timer size open dispos read dispos
SWT,126818,1.0,1.0,1.0,window window swt swt select select swt eclips data data item width inde item item set swt item menu item set text item select dispos displai dispos remov ii tabl item text tini item string
SWT,129054,1.0,0.465368,1.0,add verifi verifi verifi text verifi text str char str length increment
SWT,128845,5.0,0.2,0.2,bar widget paint
SWT,127776,1.0,1.0,1.0,scale lose control scale check background background note widget window background
SWT,129126,1.0,0.5833333,1.0,verifi listen ad eclips swt text string index bound occur undo oper
SWT,128378,1.0,0.19309534,1.0,item item state index
SWT,127960,2.0,0.5,0.5,nativ java script close window
SWT,128476,1.0,1.0,1.0,win width tree column programmat drag scroll bar adjust eclips import swt import widget class column scroll test string displai tree tree swt tree header visibl col swt left text column set width set size open dispos read displai dispos
SWT,127095,1.0,0.8333334,1.0,dispos column
SWT,13969,1.0,0.5123457,1.0,visual focu tabl widget tabl focu
SWT,128267,1.0,1.0,1.0,shell size shell size area shell shell content screen window
SWT,128408,1.0,1.0,1.0,qk refer qk refer ff
SWT,128244,1.0,0.8333334,1.0,stop scroll direct header
SWT,127734,8.0,0.125,0.125,arrow unhandl event build id boot loader constant arch en command line argument solari arch sparc user arrai index bound swt widget tree redraw item tree java widget tree redraw item tree widget tree deselect tree launch configur refresh label configur select area configur eclips debug add launch creat dialog area java jface area content titl area eclips debug ui launch configur creat content launch dialog java jface creat eclips jface creat ui configur launch dialog launch dialog tool debug tool java eclips swt show debug tool open configur tool debug tool open launch configur group tool launch action open java event action jface item handl select item jface action item access item jface action item handl event action item widget event tabl send event eclips swt send event swt widget run defer event swt widget dispatch displai loop eclips creat creat id id core core adaptor core adaptor start app launcher core run starter java nativ method impl method accessor impl java accessor accessor core launcher core launcher run core core
SWT,127755,2.0,0.3409091,0.5,tree call paint handler variabl view virtual tree build id version java appl comput boot loader os arch ws carbon argument kevinbarn keyr line argument carbon arch keyr kevinbarn pointer widget tree handler tree eclips swt draw widget eclips widget proc java widget proc carbon os receiv swt widget dispatch displai eclips ui intern loop java eclips java eclips ui creat eclips platform creat platform id applic id eclips intern run eclips intern eclips applic adaptor app start eclips core adaptor starter eclips starter java eclips core adaptor nativ accessor impl method accessor nativ impl deleg accessor java method java core eclips core
SWT,123466,2.0,0.5,0.5,tabl item start select jface text
SWT,127751,1.0,1.0,1.0,virtual tabl paint snippet run add messag item shown
SWT,127266,1.0,0.5416667,1.0,text caret locat gtk swt
SWT,104892,1.0,0.5043668,1.0,macintel ns cursor byte row swap
SWT,104902,1.0,1.0,1.0,pass txn echo mode string
SWT,54426,1.0,0.19720384,1.0,feel machin font includ ital color text bullet text tabl text imag text attach data api set set mime multipart includ imag attach
SWT,80913,1.0,0.47408426,1.0,tab longer set tab mnemon press work expect
SWT,126996,1.0,1.0,1.0,async text virtual tree tree cell data proc set text string tree swt tree add swt set handl tree text parent text tree index parent text parent index set text tree set count set dispos dispatch
SWT,126995,1.0,1.0,1.0,thread java arrai index bound widget count tree swt widget tree set count final shell shell tree virtual set item count shell size tree item displai tree text index item text parent parent index item item set dispos displai displai sleep displai
SWT,126864,1.0,1.0,1.0,target incorrect dnd win accept transfer object shell drop result drag transfer transfer cursor piec eclips swt dnd import eclips swt test arg shell drop dnd drop set transfer transfer open dispos read dispatch dispos
SWT,126299,1.0,1.0,1.0,gtk virtual tree forget tree item creat snippet call tree print length item tree instanc exist tree item forgotten creat call callback
SWT,105028,1.0,0.5039841,1.0,win ce imag imag level bar menu item space bottom imag id code displai displai shell displai menu bar bar set bar imag imag displai size size gc tick color grai set foreground color fill size size half size system color dark grai gc rectangl size size dispos menu item item menu bar cascad item menu menu drop file file menu menu item bar menu menu shell drop set menu set imag tick menu view item menu item bar cascad view item set text view shell drop menu view shell shell dispos displai displai dispos patrik
SWT,125255,1.0,1.0,1.0,tree select make checkbox select item hard low select checkbox dark window set win
SWT,125621,1.0,1.0,1.0,virtual tree item multi select debug string select item displai select item item
SWT,125849,1.0,1.0,1.0,color gradient pattern
SWT,125725,1.0,1.0,1.0,mistak form layout composit minor mistak layout composit boolean method margin height math max margin left margin bottom height subtract margin
SWT,64686,1.0,0.23844644,1.0,ad select listen vertic tree receiv notif event scroll tree
SWT,115209,1.0,1.0,1.0,swt displai label screen visual control creat label label height screen inch wide uncommon linux download code lin problem behavior label bar background window code vertic code label vertic vertic size size button left set point left size vertic size left set set
SWT,124414,1.0,0.47727275,1.0,sigsegv swt gtk swt fine platform crash jvm unexpect detect virtual sigsegv xb java java hot tm server vm problemat frame memmov thread main thread id siginfo si si code fff rax rbx aaaf ffffff rbp rsi fff rdi aaaab aaaaae csgsf fd err instruct pc ff ff fffffd ffffff ffffff free frame java vv memmov interpret vv vm org eclips swt gtk memmov ijj org eclips swt widget gtk text jjjj org eclips swt widget window proc org eclips jjjjj stub call stub org eclips gtk button jd swt intern gtk gtk spin button eclips swt widget spinner select
SWT,124591,1.0,1.0,1.0,scroll composit size test string shell shell shell shell scroll composit sc scroll composit shell scroll scroll sc show scroll bar canva canva sc comput size hint hint boolean size comput size default default sc content println sc comput size default default shell shell shell
SWT,124400,1.0,1.0,1.0,purpos retriev attribut scroll composit min width min height expand horizont expand vertic expos
SWT,121506,1.0,0.7,1.0,gc imag wrong region destin area method region src src wrong region receiv case swt version swt version
SWT,91364,1.0,1.0,1.0,swt shell gtk version red swt applic applic id
SWT,38528,1.0,0.5131579,1.0,creat displai os java editor start quartz debug switch eclips flash stop move mous pointer hover window full hover window
SWT,123675,1.0,1.0,1.0,fill rectangl os pat blt foreground background remov
SWT,124208,4.0,0.25,0.25,virtual set item count set count window item children remov import eclips swt swt swt swt widget widget import listen widget shell eclips swt widget import tree item class tree displai tree string arg displai shell swt virtual tree listen swt set listen event event item event tree index text item item count shell thread runnabl run thread item count tree item start dispos read displai
SWT,112791,1.0,1.0,1.0,set background multi background column tree swt select expand collaps imag stand arg displai displai system color swt color color system color color displai set swt tree set set header visibl tree swt set width tree column swt set width tree column tree swt set tree swt string abc def ghi background tree tree swt string abc def ghi tree background abc def ghi open displai dispos displai
SWT,124092,1.0,1.0,1.0,text rtf line applic rtf charact document note text expect
SWT,122550,3.0,0.33333334,0.33333334,gdi object test object increas string layout layout set test select handl event gc region clip gc set antialia set clip gc clip dispos dispos sleep dispos
SWT,123993,1.0,1.0,1.0,swt embed frame
SWT,123933,1.0,1.0,1.0,drill data drill dimens window param param work instanc data
SWT,121722,4.0,0.25,0.25,html transfer
SWT,123594,1.0,1.0,1.0,set foreground swt creat imag call shell mode swt inherit forc child text widget set color test win swt
SWT,122428,52.0,0.01923077,0.01923077,perform os
SWT,86825,2.0,0.5,0.5,wm control control font account background
SWT,123184,3.0,0.33333334,0.33333334,style text style text style text rang style style style start style style metric glyph metric style text style style final displai final shell style style text style text swt style text set length text date style text start start text length length start start text dispos start style text object object object object event style rang start style start length start event event style metric set dispos dispatch sleep length dispos
SWT,123143,1.0,1.0,1.0,hover cool item drag handl horizont
SWT,121507,1.0,1.0,1.0,fix width font font
SWT,120573,18.0,0.055555556,0.055555556,argument style illeg style text coupl multieditor editor test shift java receiv error swt fail runnabl argument index bound swt error swt java org eclips swt swt java widget synchron synchron java org eclips displai async messag displai java org displai read displai org ui ui case process case java eclips ui case tear ui org eclips test case tear case java framework case junit framework test result protect framework run protect test java result junit framework run java junit test run java framework run suit java junit framework test suit java framework suit test junit framework framework org jdt intern junit runner remot runner runner intern runner test org junit runtim remot test remot test runner org pde junit ui run ui applic swt runnabl lock run runnabl lock run synchron java org swt run async messag java widget displai read eclips workbench event loop ui intern workbench eclips workbench creat workbench eclips platform creat workbench platform ui intern id id run id org intern junit test applic run java org eclips core platform activ core adaptor eclips launcher applic org eclips core runtim adaptor app launcher app launcher java org adaptor starter runtim starter eclips starter java accessor impl method invok sun reflect method accessor java reflect method invok eclips launcher invok main java eclips basic core eclips launcher main java argument index org swt error swt java org eclips swt swt error swt swt swt swt org style offset line style jface text helper bottom index migrat helper java text sourc exclus end offset ruler column org jface text sourc annot column jface text sourc annot ruler paint column text sourc column redraw column org eclips jface sourc column annot column java org swt widget runnabl lock run runnabl lock java org eclips swt widget synchron run async messag synchron error error unabl org eclips ui compil index bound index bound eclips swt swt error swt java org swt error swt java text offset line java eclips jface migrat bottom helper java org text sourc bottom index end offset annot java region annot painter java org jface text annot painter handl draw request text painter paint painter jface text sourc updat paint painter java eclips jface sourc paint annot org sourc updat painter viewer support org sourc viewer decor sourc java sourc decor instal viewer ui texteditor abstract text creat part decor text editor jdt intern editor creat java editor org jdt intern javaeditor unit creat control unit java org ui refer creat helper editor refer ui creat part editor refer java workbench refer part org ui intern pane set visibl pane java org set org present util part select present java intern util left select left order java org eclips ui intern present util tab present select part tab org eclips ui stack stack java org eclips intern part select part java org ui show part part eclips ui intern show part org ui part org eclips ui intern editor stack java part part stack java org intern editor java sash add editor sash java ui area helper layout editor area helper org ui editor area add editor editor ui intern editor org intern manag editor java org eclips manag editor manag java org ui workbench page busi open page org eclips workbench page busi workbench page eclips ui workbench page access org eclips intern page run workbench page swt busi java open page org intern workbench open editor page java jdt util java intern util intern action open type action action eclips ui open action open type action org eclips ui intern plugin action run action ui intern win action run event action org action execut action eclips command core parameter execut command java org ui keyboard execut eclips intern workbench keyboard workbench keyboard ui kei kei event keyboard org eclips intern kei workbench keyboard filter kei bind java org workbench access intern kei filter handl keyboard swt widget event event event displai displai java eclips widget widget send event widget java org send widget java widget send event widget swt widget widget send kei widget swt widget widget press widget org composit press composit org eclips widget widget widget org eclips window proc java os dispatch event nativ swt motif event widget read displai org ui intern workbench event workbench org eclips intern ui workbench org eclips ui intern workbench creat run java platform creat run platform org ui intern applic run applic java org core platform run platform runtim intern adaptor app launcher launcher intern adaptor launcher eclips org core runtim adaptor eclips starter runtim starter starter sun nativ invok nativ sun reflect nativ impl java sun accessor impl java reflect invok method java core launcher invok java org eclips launcher eclips core launcher main core launcher data eclips build id version vendor boot constant ws nl en ca command line argument os motif arch sparc
SWT,122736,1.0,1.0,1.0,style bound text start style line count text set set indent set background text info style text line count style text titl info java lang arrai index bound system arraycopi swt text render text render custom text swt text style swt style default text rang text replac swt style style java
SWT,122496,1.0,1.0,1.0,java index bound style text set style rang
SWT,49267,1.0,1.0,1.0,charact displai displai select po
SWT,122433,6.0,0.16666667,0.16666667,imag list index swt imag list index imag list swt imag index set imag set imag jface viewer viewer jface viewer abstract jface safe jface safe viewer abstract jface util jface safe jface viewer jface viewer creat abstract viewer abstract viewer viewer swt jface viewer creat jface viewer creat viewer jface abstract abstract viewer preserv select viewer abstract java jface viewer viewer set viewer ru creat test ru
SWT,121903,6.0,0.16666667,0.16666667,os alpha blend stdout spew
SWT,121890,1.0,1.0,1.0,canva mous move listen mac os eclips swt problem swt mac os
SWT,120954,1.0,1.0,1.0,background inherit tool item transpar imag
SWT,120524,3.0,0.33333334,0.33333334,window round round corner transform
SWT,121729,2.0,0.28333333,0.5,order tabl return order
SWT,121741,1.0,0.625,1.0,dispos text dispos menu pass menu text control menu dispos dispos menu
SWT,120914,1.0,1.0,1.0,file chooser creation
SWT,120980,1.0,1.0,1.0,imag disabl button longer swt win window classic theme
SWT,118796,1.0,1.0,1.0,gtk return select directori
SWT,120654,1.0,1.0,1.0,pango
SWT,118909,1.0,1.0,1.0,big applic wich app big field field layout import import import import import widget displai import string final displai shell shell displai shell set shell embed layout add shell size shell open bound request focu shell dispos dispatch displai sleep dispos eclips id window window
SWT,120176,1.0,1.0,1.0,code updat cursor
SWT,116121,1.0,1.0,1.0,widget gtk widget access
SWT,118362,1.0,1.0,1.0,style index win run expect text visibl result line scroll view import swt layout eclips widget class style select test arg layout fill layout style text text scroll text set line text select set dispos sleep displai
SWT,116746,4.0,0.15725806,0.25,tool item swt control
SWT,117700,1.0,1.0,1.0,open tabl show unmotiv ellipsi redraw select java list window top
SWT,118119,1.0,1.0,1.0,mac tree set item count swt error item remov
SWT,118378,11.0,0.09090909,0.09090909,style text artifici return
SWT,118241,1.0,1.0,1.0,text line height
SWT,118240,1.0,1.0,1.0,text baselin text count caus iae xxx call style count java illeg index error swt error swt swt java swt text layout line index layout java text text
SWT,117928,3.0,0.33333334,0.33333334,anymor swt swt swt sleak tool code info swt swt swt swt swt swt swt swt swt swt swt id id id
SWT,117816,247.0,0.005533064,0.004048583,run swt gtk linux start error visibl framework assert java junit framework assert junit framework assert java test viewer tree viewer test expand abstract tree viewer method accessor nativ method impl deleg accessor deleg method accessor java lang method framework test test framework test test case framework test result test junit framework test result test result java junit test result test test case test case java framework test run test test framework test run test java junit test test java framework test run test test test java junit test runner test test java junit runner test runner run test runner intern junit test test java junit applic test widget widget async messag widget eclips widget run java eclips ui creat ui creat eclips id id applic id test ui test core activ core adaptor eclips launcher launcher eclips start launcher java core starter eclips starter java starter method impl impl accessor accessor impl java method launcher basic
SWT,99381,1.0,1.0,1.0,bar item switcher left switcher select window match request sphere morph switcher user applic deploi stack top launcher style swt swt permut bit gtk
SWT,117990,1.0,1.0,1.0,charact gtk slow widget creation swt flat reduc work
SWT,99461,1.0,0.45207807,1.0,draw build gtk run snippet window window bottom make bigger shown problem tabl column displai shell shell shell tabl shell column tabl dispos dispos
SWT,117807,1.0,0.55263156,1.0,function imag redraw code function redraw index fals redraw index text redrawn
SWT,117879,1.0,1.0,1.0,mous move version build error java lang swt widget wm mous widget eclips swt widget control wm mousemov widget window proc control swt widget proc swt win nativ os os eclips swt widget displai displai event creat eclips core app starter method nativ method deleg impl
SWT,117757,1.0,1.0,1.0,tree item parent suppos tree parent style item packag
SWT,74482,3.0,0.055555556,0.33333334,tabfold
SWT,117195,1.0,0.2892416,1.0,swt win snippet doubl click click button button note mous click import swt import swt import swt widget
SWT,11714,4.0,0.25,0.25,error window xmlencod detect platform
SWT,117125,1.0,1.0,1.0,swt win tree singl column
SWT,104284,1.0,0.8333334,1.0,gtk set item count virtual tabl open
SWT,116110,2.0,0.5,0.5,file dialog swt applic
SWT,113005,1.0,0.530303,1.0,tabl header remain depress releas space header tabl column
SWT,116720,1.0,1.0,1.0,gtk gl canva merg multipl
SWT,116688,1.0,1.0,1.0,insert code content organ type ctrl import text push line put screen screen invis line left left line line push line
SWT,115675,1.0,0.41666666,1.0,checkbox window feel
SWT,79894,1.0,0.54545456,1.0,visibl notifi remov queue gtk
SWT,100659,1.0,1.0,1.0,displai gtk
SWT,115230,107.0,0.009345794,0.009345794,font eclips
SWT,112358,1.0,1.0,1.0,color color exist vari satur bright
SWT,107219,1.0,1.0,1.0,resiz tree tree redraw tree column header enabl exist edg drag draw cell redrawn cell
SWT,112454,2.0,0.5,0.5,button version id background button
SWT,115667,1.0,1.0,1.0,handl text layout
SWT,113105,2.0,0.26190478,0.5,tabl widget creat swt full ad mous listen tabl tabl tabl column return column return tabl creat swt flag tabl tabl return swt tabl return column full select tabl string displai layout layout return full select tabl border swt tabl tabl swt select super tabl tabl tabl tabl set string cell read
SWT,115292,1.0,1.0,1.0,pe item tree parent index releas java swt tree tree java widget swt tree control tree sourc control sourceforg rssowl control select unknown sourc swt widget type listen event type widget event send event tabl eclips swt widget event widget eclips swt widget send widget widget send event widget swt widget tree notif proc tree java swt widget item notif proc displai swt intern carbon data browser item nativ method widget remov java sourceforg rssowl control favorit tree build favorit unknown net rssowl event sourc net sourceforg event manag action net rssowl popup widget listen eclips widget event event tabl java widget widget event widget java eclips swt widget send widget swt widget event widget java eclips notifi listen eclips widget displai swt displai read dispatch displai net run event sourc rssowl gui show net sourceforg rssowl init net swt version
SWT,115092,3.0,0.33333334,0.33333334,snippet text layout text layout text text
SWT,115176,1.0,0.6666667,1.0,disabl tool bar separ item
SWT,113244,6.0,0.08271524,0.16666667,accessibilti style text label accessibilti style text recogn text
SWT,93380,4.0,0.25,0.25,cpu drag packag explor drag file packag cpu enabl cpu time event virtual cpu thread drag drag navig
SWT,112463,2.0,0.30555555,0.5,tree show column scroll column left viewport
SWT,112345,1.0,1.0,1.0,layout toolbar replac widget build id layout applic control click control drop list tool list
SWT,113802,1.0,0.5,1.0,hand post timer exec wrong saibel haven found similar post bug
SWT,114533,10.0,0.1,0.1,select start show select
SWT,114498,1.0,1.0,1.0,tabl send select select element mous
SWT,112390,27.0,0.021521522,0.037037037,error
SWT,111798,1.0,1.0,1.0,charact text caret text caret space text local press space
SWT,110951,3.0,0.33333334,0.33333334,combo set item combo select return call combo set combo empti select return select
SWT,114039,1.0,1.0,1.0,comput bogu win win test string set tabl tabl swt virtual add listen swt set handl tabl item item tabl tabl index item item set text system size swt default count dispos point point
SWT,98511,3.0,0.33333334,0.33333334,treeview select child parent window linux sampl code parent click child window close select parent select repeat parent remain parent child select item java import list import jface viewer select listen jface viewer select import viewer tree import jface select event import eclips viewer tree import jface jface window window import eclips jface window window import swt form import layout fill layout widget eclips widget control eclips widget tree applic window tree control creat content parent final parent tree viewer viewer tree final composit set weight label center viewer listen event event select select structur event select select element select select string input arrai sash arg string window gui tree set block system return code open class tree content tree content object object element string string element char child char object object element string string parent char length return parent char children object string string element start return fals element object return list element dispos input viewer object input object
SWT,111303,1.0,1.0,1.0,privid utf compound text
SWT,88724,1.0,0.20027044,1.0,snippet work
SWT,113895,1.0,1.0,1.0,pango
SWT,113172,19.0,0.027883187,0.05263158,label widget trancat
SWT,87883,3.0,0.33333334,0.33333334,titl bar applic modal
SWT,101331,1.0,1.0,1.0,draw mac draw rect find equival graphic
SWT,100035,1.0,1.0,1.0,reappear eclips dock alt tab exec window
SWT,34612,1.0,0.54545456,1.0,scroll tabl list empti file show tree widget scroll bar scroll tree visibl area close outlin make
SWT,76804,1.0,0.47211757,1.0,gtk window system gtk perform document rpopos comment add problem relat approv implement
SWT,113485,1.0,0.3501548,1.0,sash smooth don flush event xor draw
SWT,41466,8.0,0.125,0.125,check radio tool item
SWT,68657,1.0,1.0,1.0,test imag background swt graphic color aphic imag assert error background color set green expect color framework assert assert framework assert equal swt graphic imag set background color graphic imag graphic case case java result result result result result result case framework run framework framework framework run intern runner run runner
SWT,113100,1.0,1.0,1.0,button size test test test mac os failur deal button size build mac os lead issu
SWT,51736,1.0,0.30220348,1.0,tree item candid test select tree
SWT,112116,1.0,1.0,1.0,cairo draw
SWT,100696,5.0,0.2,0.2,os eclips mous applic
SWT,112403,1.0,1.0,1.0,jdk bit gtk amd window pixel high becaus
SWT,109952,2.0,0.5,0.5,mac clear shell restor
SWT,102088,1.0,1.0,1.0,text center space run show scrollbar scroll end width text widget left edg arg brown fox lazi displai set bound text multi swt center swt scroll set bound text text string dispos displai read
SWT,94370,2.0,0.17777567,0.5,swt mac mac os microsoft platform recreat resiz
SWT,109215,1.0,1.0,1.0,tabl column mac
SWT,89687,1.0,0.5011547,1.0,text swt wrap eclips control text size base size size line
SWT,111910,1.0,1.0,1.0,monitor monitor workspac dialog dialog prefer titl dialog dialog problem empti dialog gtk mark problem eclips eclips gtk restrict
SWT,57723,1.0,1.0,1.0,bidi text letter unshap
SWT,102525,17.0,0.05882353,0.05882353,button toolbar
SWT,112336,7.0,0.14285715,0.14285715,style misbehav followup style text longer hit posit
SWT,104041,1.0,1.0,1.0,document browser browser browser execut window acrobat acrobat parent window
SWT,111762,1.0,1.0,1.0,gtk tar gtk compil fix error shift attach stack
SWT,93763,1.0,1.0,1.0,click button frame activ toolitem
SWT,71348,1.0,1.0,1.0,excel event excel string arg displai shell displai ol ol frame layout data data grid data fill horizont fill control site site control site ol autom ol site disp info doc system disp info variant doc properti disp ol autom variant autom dispos save site add event listen app workbook ol listen handl event event displai dispatch displai app dispos
SWT,110346,1.0,0.18058273,1.0,text widget select event return
SWT,111322,1.0,1.0,1.0,style top releas incl work longer folder parent top
SWT,110923,1.0,1.0,1.0,imag redraw tabl multipl column displai imag imag tabl event import import imag import widget string layout tabl imag system color fill rectangl imag imag imag imag imag imag dispatch imag
SWT,51480,1.0,0.7486273,1.0,test browser print
SWT,110342,1.0,1.0,1.0,swt launcher click standalon instanti class run log
SWT,109341,33.0,0.030303031,0.030303031,updat ag size
SWT,111157,1.0,1.0,1.0,swt win set item column background string displai set swt swt layout layout scroll full select visibl set visibl column tabl set width item item swt set ti set background system red background displai tree tree tree swt scroll set header visibl set visibl tree column swt set width tree item item tree set background displai background swt read
SWT,111284,7.0,0.14285715,0.14285715,tree select event
SWT,88958,1.0,0.28839055,1.0,open dialog pend async dialog receiv wm enteridl bring cpu util
SWT,103894,12.0,0.083333336,0.083333336,browser fail
SWT,110949,5.0,0.2,0.2,error gc clip clip error hobbl custom
SWT,98296,3.0,0.33333334,0.33333334,open resiz parent shell size
SWT,110824,1.0,1.0,1.0,overflow gtk launch caus overflow error check test modul select pop error build id version microsystem os arch line argument os gtk arch ui stack stack overflow
SWT,33979,16.0,0.020833334,0.0625,pattern tree instanceof
SWT,110767,1.0,1.0,1.0,java method error error proc debug gtk
SWT,110753,1.0,1.0,1.0,gdk gc set transform
SWT,108949,1.0,0.67965364,1.0,browser alert
SWT,110432,1.0,1.0,1.0,error atk
SWT,104407,6.0,0.16666667,0.16666667,tree swt full select style
SWT,100363,1.0,1.0,1.0,spinner select modifi return enabl
SWT,50646,1.0,0.2102273,1.0,read read tab restor access shell remov top focu shown
SWT,108921,4.0,0.25,0.25,background mark column tree line paint shown line invis rearran size column shown set
SWT,110057,1.0,1.0,1.0,build run view tab messag work order dispos widget dispos sh program receiv system error window invalid detail code code code error asynchron debug sync behavior
SWT,110073,1.0,1.0,1.0,button observ motif separ press open button switch click select return attach
SWT,109131,1.0,1.0,1.0,gc support ce net gdi dll
SWT,108865,1.0,1.0,1.0,doubl gc draw focu
SWT,108060,3.0,0.33333334,0.33333334,extra scroll bar tree prefer previous replac tree work function scroll bar scroll bar matter page size horizont scroll scroll bar scroll content code composit parent master parent swt layout master cell cell viewer tree viewer master swt swt singl column properti column viewer set editor viewer cell modifi cell set viewer set viewer viewer object return card descriptor card descriptor return card descriptor return viewer tree viewer tree header column column tree lead set text column set tree color column tree column set column column set editor color swt text column column width tree tree column style column tree lead style column set tree return master
SWT,108423,1.0,0.9166667,1.0,gc draw cairo
SWT,108796,1.0,1.0,1.0,make form attach make write readabl xswt
SWT,108190,3.0,0.33333334,0.33333334,combo event alt page button
SWT,107243,1.0,0.64285713,1.0,method state increment
SWT,46387,1.0,0.58264655,1.0,support write imag file imag loader
SWT,107684,3.0,0.18253969,0.33333334,gc set background color color red gc fill rectangl reset clip region
SWT,34184,4.0,0.13461539,0.25,tree window item show
SWT,105772,1.0,1.0,1.0,label background color
SWT,81567,1.0,0.60210526,1.0,properti view properti view scroll
SWT,97597,2.0,0.5,0.5,show show visibl string displai shell tree tree set line visibl swt text tree item text item dispos
SWT,96339,1.0,1.0,1.0,caus tab caus eclips window caus
SWT,106928,1.0,0.34771776,1.0,termin browser tab run eclips termin import command mous eclips
SWT,106511,1.0,1.0,1.0,linux gtk set text select verifi text
SWT,106494,1.0,1.0,1.0,tree column exist item snippet creat column item text column text width string displai shell shell set bound final tabl tabl set tabl header visibl tabl swt swt button bound button listen swt select handl event event column tabl dispos displai displai dispos
SWT,34159,1.0,0.5234509,1.0,task list type complet nativ tabl widget os wider icon column resiz
SWT,106024,1.0,1.0,1.0,swt singl set select set caret posit swt singl set select set caret posit behavior appli swt singl
SWT,105622,1.0,1.0,1.0,tool item return state set text
SWT,106502,1.0,1.0,1.0,column align run column align item column damag shell set set header tabl column tabl swt set width column swt width tabl item set bound set listen handl event event
SWT,106006,5.0,0.2,0.2,check reveal es occur menu manag updat essenti initi eclips creat problem freshli eclips instal eclips creat problem
SWT,105494,2.0,0.5,0.5,set imag tree item affect column imag juli column press button imag column string displai imag displai gc imag final set tree set header visibl column width column tree set item tree swt item set text string item bound set text swt handl event event system imag column system println column shell dispos read dispatch displai
SWT,100665,1.0,0.39210668,1.0,add devic imag capabl imag copi imag
SWT,92636,1.0,1.0,1.0,browser click web browser dismiss fast open regular fast browser widget open eclips
SWT,107329,1.0,1.0,1.0,tree set redraw view
SWT,107324,1.0,0.21596792,1.0,caus caus ui fail eclips swt widget dispos eclips java swt eclips widget error widget check widget widget java swt widget menu index menu widget menu item set menu java eclips swt widget releas parent menu swt widget releas eclips swt widget releas widget widget dispos widget java eclips releas decor java eclips widget shell widget widget releas widget eclips swt widget releas widget swt widget widget widget eclips window window test ui tear util test framework java test test runner junit runner test java intern junit run ui test java eclips widget runnabl lock runnabl java widget synchron async messag synchron swt widget displai async displai java widget ui intern loop java eclips intern ui eclips intern creat eclips platform run eclips intern id id run java eclips junit ui run core intern platform activ run platform adaptor eclips method invok method method framework eclips
SWT,107112,189.0,0.007721645,0.005291005,widget error errorlog
SWT,107127,1.0,1.0,1.0,multi set text multi text notifi send style swt multi widget dispos sourc code event listen
SWT,107145,1.0,1.0,1.0,packag method destroi widget packag protect remov put comment remov build platform doc isv widget widget releas child widget widget eclips isv swt swt win swt widget widget java warn find widget build eclips doc swt win widget handl widget widget
