bugId,effectiveness,keywords,tokens
51453,1,request includ header servlet notic request url requir authent login request header applic process servlet servlet pars author header action accept token work tomcat web web resourc url url web resourc collect constraint confidenti data constraint constraint element secur observ apach authent base invok constraint variabl singl constraint secur constraint xml requir set true becaus presenc author call line fail redirect page,request open url includ author header reach servlet tomcat ve notic request url requir authent forward login page request author header applic expect request process servlet servlet pars author header action redirect login page request header accept token work older version tomcat relev part web xml secur constraint web resourc collect web resourc open web resourc url pattern url pattern url pattern web resourc collect user data constraint transport guarante confidenti transport guarante user data constraint notic auth constraint element secur constraint observ behavior org apach catalina authent authent base invok constraint variabl singl constraint match secur constraint web xml line auth requir set true becaus presenc author header authent call line fail redirect login page
51467,1,start thread standard context mistak complet thread remov rid start thread,usag method run start start thread standard context method thread run mistak line thread join call wait complet thread remov join rid thread runnabl start thread
51466,1,host manag servlet,typo comment host manag servlet
51473,1,config packag properti java,secur config set packag secur properti nullsun java
51475,1,gzip interceptor implement,gzip interceptor decompress completli implement
51494,1,npe standard context valv process,npe standard context valv invok webapp redeploi request process
51477,1,support protocol ssl apr,support protocol combin ssl protocol apr connector
46252,1,access log doesn support unicod access log valv respons handl access log file doesn support guess instanti writer writer output writer pathnam utf true,tomcat access log doesn support unicod access log valv respons handl access log file writer doesn support unicod guess instanti writer solv case writer print writer output stream writer file output stream pathnam utf true
51503,1,addit requir connector port attribut port final unreleas stop servic war servic stop kill system paus folow line info handler http apr slow loop fill log line tomcat util stop intern attent http apr fail forc hard org apach tomcat net apr fail juil tomcat apr intern attent http fail socket kill issu,addit error check requir connector port attribut port packag candid releas final unreleas stop tomcat servic war deploi servic lot time stop final kill system stderr log paus folow line info stop protocol handler http apr slow loop fill log line juil org apach tomcat util net apr endpoint stop intern attent acceptor thread http apr acceptor fail unlock forc hard socket shutdown juil org apach tomcat util net apr endpoint stop intern attent acceptor thread http apr acceptor fail unlock forc hard socket shutdown juil org apach tomcat util net apr endpoint stop intern attent acceptor thread http apr acceptor fail unlock forc hard socket shutdown time kill issu
49595,1588,,tomcat crash tcnativ dll frequent
51518,1,includ element org catalina startup rule digest code digest add method prefix absolut order absolut type annot document pleas detail annot xsd choic max occur element type java max unbound xsd type javae occur type,absolut order includ element method org apach catalina startup web rule set add rule instanc digest digest code digest add call method full prefix absolut order add absolut order web common xsd xsd complex type absolut order type xsd annot xsd document pleas section specif detail xsd document xsd annot xsd choic min occur max occur unbound xsd element type javae java identifi type min occur max occur unbound xsd element type javae order type min occur max occur xsd choic xsd complex type
51509,1,filter save cach apach catalina filter csrf filter csrf filter link map map java doc implement multipl access thread map structur extern lru cach synchron access,csrf prevent filter lru cach thread save lru cach org apach catalina filter csrf prevent filter lru cach csrf prevent filter base link hash map link hash map java doc note implement synchron multipl thread access link hash map concurr thread modifi map structur synchron extern lru cach implement synchron access map
51532,2,issu file pars,perform issu retriv jar file tld file pars
51056,1,disabl support lv,disabl drop support ss lv
41709,1,buffer commit respons commit throw illeg state set respons reset respons respons send redirect servlet respons buffer size,call api relat buffer respons commit messag thrown respons commit api throw illeg state messag set http servlet respons reset buffer http servlet respons send error http servlet respons send redirect http servlet respons set buffer size understand bug applic hope messag set
51545,1,threadnam extend access,make threadnam extend access log valv
51555,1,invalid transit compon,invalid lifecycl transit stop compon state initi mapper listen
51557,4,header,newlin http header field obscur
51588,1,access modifi access log valv extend ad field subclass org catalina valv access creat log closest function log element method protect simpl method fall back creat access element,access modifi access log valv make easier extend ad field subclass org apach catalina valv access log valv creat log element closest extens point reimplement function prefer creat access log element method protect privat simpl method match char fall back super creat access log element
51586,1,context check handl type verifi error ve upgrad tomcat run true xml servlet annot turn error load class meant tomcat fact tomcat load class expect error scan annot context config check type load failur error ad list error class org stack final class loader defin nativ method class loader cond loader java java lang class class class java java secur class loader defin class java url class class url loader java url access class java net loader class loader access nativ method java net class find class url load class class java class class java java nativ org apach class class class catalina class loader load class loader org apach startup context config check handl context config java catalina startup config annot config startup context config process annot jar context config java apach startup context config process annot java apach context config process annot startup context context config config lifecycl lifecycl java intern base java org startup descriptor java config startup support util java lifecycl base lifecycl base base host org apach intern catalina apach start method org apach,context config check handl type doesn check verifi error load class ve recent upgrad tomcat run metadata complet true web xml servlet decid annot featur turn metadata complet verifi error load class class meant work tomcat fact tomcat load class expect expect tomcat doesn error continu scan annot context config check handl type check virtual type load failur verifi error verifi error ad list java lang verifi error class org ld stack tomcat decrypt decrypt standard context overrid final method start java lang class loader defin class nativ method java lang class loader defin class cond class loader java java lang class loader defin class class loader java java secur secur class loader defin class secur class loader java java net url class loader defin class url class loader java java net url class loader access url class loader java java net url class loader run url class loader java java secur access control privileg nativ method java net url class loader find class url class loader java java lang class loader load class class loader java java lang class loader load class class loader java java lang class nativ method java lang class class java org apach catalina loader webapp class loader load class webapp class loader java org apach catalina loader webapp class loader load class webapp class loader java org apach catalina startup context config check handl type context config java org apach catalina startup context config process annot stream context config java org apach catalina startup context config process annot jar context config java org apach catalina startup context config process annot url context config java org apach catalina startup context config process annot context config java org apach catalina startup context config web config context config java org apach catalina startup context config configur start context config java org apach catalina startup context config lifecycl event context config java org apach catalina util lifecycl support fire lifecycl event lifecycl support java org apach catalina util lifecycl base fire lifecycl event lifecycl base java org apach catalina core standard context start intern standard context java org apach catalina util lifecycl base start lifecycl base java org apach catalina core base add child intern base java org apach catalina core base add child base java org apach catalina core standard host add child standard host java org apach catalina startup host config deploi descriptor host config java org apach catalina startup host config deploi descriptor host config java org apach catalina startup host config deploi app host config java org apach catalina startup host config start host config java org apach catalina startup host config lifecycl event host config java org apach catalina util lifecycl support fire lifecycl event lifecycl support java org apach catalina util lifecycl base fire lifecycl event lifecycl base java org apach catalina util lifecycl base set state intern lifecycl base java org apach catalina util lifecycl base set state lifecycl base java org apach catalina core base start intern base java org apach catalina core standard host start intern standard host java org apach catalina util lifecycl base start lifecycl base java org apach catalina core base start intern base java org apach catalina core standard engin start intern standard engin java org apach catalina util lifecycl base start lifecycl base java org apach catalina core standard servic start intern standard servic java org apach catalina util lifecycl base start lifecycl base java org apach catalina core standard server start intern standard server java org apach catalina util lifecycl base start lifecycl base java org apach catalina startup catalina start catalina java sun reflect nativ method accessor impl invok nativ method sun reflect nativ method accessor impl invok nativ method accessor impl java sun reflect deleg method accessor impl invok deleg method accessor impl java java lang reflect method invok method java org apach catalina startup bootstrap start bootstrap java org apach catalina startup bootstrap main bootstrap java
51614,2,manag load store expir check load memori store base process id manag session session store session memori load store invalid session persist log expir delet result id null load fals expir call session store manag manag base avoid regress manag call find,persist manag load session store call session expir check session load memori store base process expir call find session id manag find session kei null load true persist manag find session id load session store session memori becaus session load store invalid session persist manag log errorlog call session expir delet session store result find session id return null load fals session expir call session delet store manag persist manag call persist manag base load id avoid regress manag call find session id
51610,10,fail error web xml trunk step reproduc web xml map wait fail start time stack log org java lang unknown filter catalina core context valid filter map apach core add map java apach deploi web org catalina web config java apach catalina startup start java apach catalina lifecycl context config java org apach lifecycl fire lifecycl event lifecycl org apach catalina fire lifecycl event java catalina core start intern java org lifecycl start lifecycl org catalina startup resourc host java catalina check host config java apach catalina host lifecycl event java org catalina lifecycl fire event lifecycl support util lifecycl fire base apach base java processor java org catalina base process children java apach lang java comment map correct typo wait expect webapp successfulli fail catalina check info util start start method call compon standard catalina localhost call stop success shutdown startup stop catalina stop org apach catalina transit attempt stop state start prep org base invalid transit org catalina util lifecycl base stop lifecycl base org apach catalina base stop intern org base stop lifecycl org apach core stop org apach util lifecycl lifecycl base java org intern servic java apach lifecycl base apach catalina stop server java org apach catalina lifecycl base stop org catalina stop shutdown hook shutdown correct start broken shutdown appar abort abnorm info protocol http stop cite,context fail reload error web xml correct trunk step reproduc start tomcat webapp web inf web xml uncom filter map time filter line wait webapp reload fail start becaus typo filter time filter time filter stack trace log org apach catalina startup host config check resourc warn error context restart java lang illeg argument filter map unknown filter time filter org apach catalina core standard context valid filter map standard context java org apach catalina core standard context add filter map standard context java org apach catalina deploi web xml configur context web xml java org apach catalina startup context config web config context config java org apach catalina startup context config configur start context config java org apach catalina startup context config lifecycl event context config java org apach catalina util lifecycl support fire lifecycl event lifecycl support java org apach catalina util lifecycl base fire lifecycl event lifecycl base java org apach catalina core standard context start intern standard context java org apach catalina util lifecycl base start lifecycl base java org apach catalina startup host config check resourc host config java org apach catalina startup host config check host config java org apach catalina startup host config lifecycl event host config java org apach catalina util lifecycl support fire lifecycl event lifecycl support java org apach catalina util lifecycl base fire lifecycl event lifecycl base java org apach catalina core base background process base java org apach catalina core base background processor process children base java org apach catalina core base background processor process children base java org apach catalina core base background processor run base java java lang thread run thread java web xml edit comment map correct typo wait issu expect webapp reload successfulli reload fail print log org apach catalina startup host config check resourc info reload context org apach catalina util lifecycl base start info start method call compon standard engin catalina standard host localhost standard context start call call stop tomcat issu expect success shutdown org apach catalina startup catalina stop catalina stop org apach catalina lifecycl invalid lifecycl transit attempt stop compon standard engin catalina standard host localhost standard context state start prep org apach catalina util lifecycl base invalid transit lifecycl base java org apach catalina util lifecycl base stop lifecycl base java org apach catalina core base stop intern base java org apach catalina util lifecycl base stop lifecycl base java org apach catalina core base stop intern base java org apach catalina util lifecycl base stop lifecycl base java org apach catalina core standard servic stop intern standard servic java org apach catalina util lifecycl base stop lifecycl base java org apach catalina core standard server stop intern standard server java org apach catalina util lifecycl base stop lifecycl base java org apach catalina startup catalina stop catalina java org apach catalina startup catalina catalina shutdown hook run catalina java shutdown webapp correct tomcat start broken broken startup time issu shutdown sequenc appar abort abnorm expect info stop protocol handler http bio messag messag catalina stop cite
51640,1,refer leak,clear refer jdbc caus leak oracl ojdbc driver
51641,1,http nio processor releas org http protocol connect handler void nio http processor connect remov processor recycl offer public void socket nio socket nio processor socket recycl offer processor connect channel http concurr hash map wrapper nio processor,http nio processor correct releas org apach coyot http http nio protocol http connect handler code segment overrid public void releas socket wrapper nio channel socket http nio processor processor connect remov socket processor null processor recycl recycl processor offer processor overrid public void releas socket wrapper nio channel socket http nio processor processor connect remov socket socket processor null processor recycl recycl processor offer processor type connect concurr hash map nio channel http nio processor concurr hash map socket wrapper nio channel http nio processor
41673,1,jasper messag error jasper messag error os notepad line code solv,jasper output messag compil error lf os jasper output messag compil error lf os correctli displai window notepad line feed code os text editor solv
51644,1,deploi process class io found jndi localhost sampl inf dir context url list dir context org config jndi java apach configur catalina startup event java org host host config apach config event lifecycl lifecycl org catalina ba base processor rocess rocess children background thread applic bug list connect method charact develop problem string otherwis proxi context proxi context context index proxi dir length context context proxi dir context context path tomcat handl sampl start file file index index file index enumer class enumer list start enumer class pair enumer element result element ncp,unabl deploi applic xml deploi context xml unabl process jndi url jndi localhost sampl web inf class annot java io file found jndi localhost sampl web inf class org apach resourc dir context url connect list dir context ur connect java org apach catalina startup context config process annot jndi cont ext config java org apach catalina startup context config process annot url cont xt config java org apach catalina startup context config web config context config jav org apach catalina startup context config configur start context confi java org apach catalina startup context config lifecycl event context confi java org apach catalina util lifecycl support fire lifecycl event lifecycl support java org apach catalina util lifecycl base fire lifecycl event lifecycl ba se java org apach catalina core standard context start intern standard contex java org apach catalina util lifecycl base start lifecycl base java org apach catalina core base add child intern base java org apach catalina core base add child base java org apach catalina core standard host add child standard host java org apach catalina startup host config deploi descriptor host config ja va org apach catalina startup host config deploi descriptor host config ava org apach catalina startup host config deploi app host config java org apach catalina startup host config check host config java org apach catalina startup host config lifecycl event host config java org apach catalina util lifecycl support fire lifecycl event lifecycl support java org apach catalina util lifecycl base fire lifecycl event lifecycl ba se java org apach catalina core base background process ba java org apach catalina core base background processor rocess children base java org apach catalina core base background processor rocess children base java org apach catalina core base background processor base java java lang thread run thread java expect applic uri bug list method dir context url connect java method assum context charact develop note block ad els condit solv problem string file url file form hostnam contextpath file contextpath empti otherwis form hostnam file strip hostnam contextpath int start context instanceof proxi dir context equal proxi dir context context context path start file index els context instanceof proxi dir context start length proxi dir context context host length proxi dir context context context path length bug tomcat code tomcat handl contextpath sampl start file index file index els start file index file index enumer class pair enumer context list file substr start enumer element class pair ncp enumer element result add element ncp catch
51650,1,util pars paramet,nullpoint request util pars paramet
51654,1,org startup config filter path miss app hard null error messag info start engin apach tomcat null pointer apach catalina host config app host config catalina startup deploi host java host start java apach catalina host config host config java org apach lifecycl support org catalina util base java protect string filter app unfilt path app path pass filter app problem deploi protect deploi app file app app base base config base path path base config descriptor base config app base filter deploi base app path base list return null app directori inde server nonexist base app protect deploi app file base app base file base app app list null throw illeg app base app base path filter path base list xml descriptor base deploi base list rs loop descriptor deploi rs app filter deploi folder deploi app filter requir,null pointer startup org apach catalina startup host config filter app path due miss app base hard diagnos null pointer startup error messag info start servlet engin apach tomcat java lang null pointer org apach catalina startup host config filter app path host config java org apach catalina startup host config deploi app host config java org apach catalina startup host config start host config java org apach catalina startup host config lifecycl event host config java org apach catalina util lifecycl support fire lifecycl event lifecycl support java org apach catalina util lifecycl base fire lifecycl event lifecycl base java protect string filter app path string unfilt app path rais string app path unfilt app path unfilt app path pass null filter app path check shouldn assert problem deploi app protect void deploi app file app base app base file config base config base string filter app path filter app path app base list deploi xml descriptor config base deploi descriptor config base config base list deploi rs loop addit descriptor found deploi rs app base filter app path deploi expand folder deploi directori app base filter app path app base list return null becaus app base denot directori inde server xml point nonexist app base suggest add check deploi app protect void deploi app file app base app base file config base config base app base exist app base list null throw illeg argument app base app base exist list string filter app path filter app path app base list deploi xml descriptor config base deploi descriptor config base config base list deploi rs loop addit descriptor found deploi rs app base filter app path deploi expand folder deploi directori app base filter app path violat requir
51658,1,coyot adapt,potenti npe coyot adapt log
49683,1,aliv connect apr,separ aliv connect timeout apr nativ connector
51688,1,protect awt creation webapp java launch thread window awt xawt loader memori undeploi addit prevent allevi,jre memori leak prevent listen protect awt thread creation webapp call java awt toolkit default toolkit launch thread awt window awt xawt captur context class loader pin webapp memori undeploi redeploi simpl addit jre memori leak prevent listen allevi condit
51713,1,bad null pointer executor npe becaus set executor call con protocol handler class protocol nice report bad configur suffer npe executor tomcat pool max min connector port redirect port protocol secur true scheme http port uri encod executor tomcat pool org catalina connector handler fail pm org apach tomcat digest lang pointer creat connector creat rule org catalina creat rule begin creat rule java org apach tomcat util digest start parser abstract xml parser apach fragment scanner sun document scanner document scanner document configur apach sun sax sun impl digest java nativ impl reflect method bootstrap catalina connector protocol apach connector digest sun parser org fragment intern scanner fragment scanner intern pars java pars org nativ impl reflect impl pm org xml apach,bad connector protocol caus null pointer executor configur npe thrown becaus set executor call con protocol handler class protocol handler null nice report bad configur suffer npe server xml executor tomcat thread pool prefix catalina exec max thread min spare thread connector port redirect port protocol http secur true scheme http proxi port uri encod utf executor tomcat thread pool catalina aug pm org apach catalina connector connector init protocol handler instanti fail aug pm org apach tomcat util digest digest start element begin event threw java lang null pointer org apach catalina startup connector creat rule set executor connector creat rule java org apach catalina startup connector creat rule begin connector creat rule java org apach tomcat util digest digest start element digest java sun org apach xerc intern parser abstract sax parser start element abstract sax parser java sun org apach xerc intern parser abstract xml document parser empti element abstract xml document parser java sun org apach xerc intern impl xml document fragment scanner impl scan start element xml document fragment scanner impl java sun org apach xerc intern impl xml document fragment scanner impl fragment content driver xml document fragment scanner impl java sun org apach xerc intern impl xml document scanner impl xml document scanner impl java sun org apach xerc intern impl xml document fragment scanner impl scan document xml document fragment scanner impl java sun org apach xerc intern parser xml configur pars xml configur java sun org apach xerc intern parser xml configur pars xml configur java sun org apach xerc intern parser xml parser pars xml parser java sun org apach xerc intern parser abstract sax parser pars abstract sax parser java sun org apach xerc intern jaxp sax parser impl jaxpsax parser pars sax parser impl java org apach tomcat util digest digest pars digest java org apach catalina startup catalina load catalina java org apach catalina startup catalina load catalina java sun reflect nativ method accessor impl invok nativ method sun reflect nativ method accessor impl invok nativ method accessor impl java sun reflect deleg method accessor impl invok deleg method accessor impl java java lang reflect method invok method java org apach catalina startup bootstrap load bootstrap java org apach catalina startup bootstrap main bootstrap java aug pm org apach catalina startup catalina load warn catalina start conf server xml error null aug pm org apach catalina connector connector init protocol handler instanti fail aug pm org apach tomcat util digest digest start element begin event threw java lang null pointer org apach catalina startup connector creat rule set executor connector creat rule java org apach catalina startup connector creat rule begin connector creat rule java org apach tomcat util digest digest start element digest java sun org apach xerc intern parser abstract sax parser start element abstract sax parser java sun org apach xerc intern parser abstract xml document parser empti element abstract xml document parser java sun org apach xerc intern impl xml document fragment scanner impl scan start element xml document fragment scanner impl java sun org apach xerc intern impl xml document fragment scanner impl fragment content driver xml document fragment scanner impl java sun org apach xerc intern impl xml document scanner impl xml document scanner impl java sun org apach xerc intern impl xml document fragment scanner impl scan document xml document fragment scanner impl java sun org apach xerc intern parser xml configur pars xml configur java sun org apach xerc intern parser xml configur pars xml configur java sun org apach xerc intern parser xml parser pars xml parser java sun org apach xerc intern parser abstract sax parser pars abstract sax parser java sun org apach xerc intern jaxp sax parser impl jaxpsax parser pars sax parser impl java org apach tomcat util digest digest pars digest java org apach catalina startup catalina load catalina java org apach catalina startup catalina start catalina java sun reflect nativ method accessor impl invok nativ method sun reflect nativ method accessor impl invok nativ method accessor impl java sun reflect deleg method accessor impl invok deleg method accessor impl java java lang reflect method invok method java org apach catalina startup bootstrap start bootstrap java org apach catalina startup bootstrap main bootstrap java aug pm org apach catalina startup catalina load warn catalina start conf server xml error null aug pm org apach catalina startup catalina start start server server instanc configur
51558,1,embed tomcat overrid set tomcat server deploi webapp server tomcat add make call ctx add listen web start web xml automat manag public default ctx set manag standard set programat overriden code workaround unregist web add specif persist add webapp war context path locat listen lclisten war lifecycl listen listen web xml null int lclisten length lclisten default web lclisten remov lifecycl listen default web listen standard manag manag set session persist ser set set cross manag make set xml programmat becaus overriden start,tomcat embed tomcat add webapp overrid programmat context set default context start tomcat server deploi webapp tomcat server function tomcat add webapp code function make call ctx add lifecycl listen default web xml listen start tomcat default web xml listen activ automat code manag set context overriden code public static void init webapp default context ctx session ctx set manag standard manag ctx set session timeout set standard manag programat overriden code workaround unregist default web xml listen add context xml specif set custom manag deactiv session persist context war context tomcat add webapp war context path war locat lifecycl listen lclisten war context find lifecycl listen lifecycl listen default web xml listen null int lclisten length lclisten instanceof default web xml listen default web xml listen lclisten war context remov lifecycl listen default web xml listen standard manag manag standard manag manag set pathnam null disabl session persist manag set pathnam session ser war context set cooki true war context set cross context true war context set manag manag bug tomcat add webapp method make imposs set context xml specif set programmat becaus overriden default tomcat start
51704,1,mkdir code juli file,dubiou mkdir return code juli file handler
51736,1,rpc configur default backup manag abstract map configur receiv map messag member primari backup node includ backup node set tomcat info call session result rpc restart retriev remot object kei xxx log continu backup manag addition messag timeout abstract replic broadcast add messag,make rpc timeout configur backup manag default rpc timeout backup manag set abstract replic map msec configur receiv map messag msg start member ad publish entri info call session primari backup node includ backup node set session tomcat start cluster publish entri info call session result rpc messag timeout acquir session restart tomcat warn unabl retriev remot object kei xxx log session continu make rpc timeout configur backup manag addition rpc messag timeout abstract replic map broadcast add warn messag
51712,1,header request secur constraint,regress cach control header request secur constraint
51739,1592,,landingpag xhtml jsf cdi nullpoint
51698,1,request packet forgeri decis secur vulner,ajp ping forward request packet forgeri design decis secur vulner
51794,1,race endpoint poller caus socket read occasion condit nio endpoint http nio protocol event race wake select kei mark read counter step occur kei interest op reset wakeup poller process call poller counter wakeup counter finish event add event worker event reset interest op increment counter fail call poller call select selector block poll poller ultim call event reset op kei process worker stuff selector select counter selector select counter stuff kei count els kei selector selector,race condit nio endpoint poller caus socket read selector timeout occasion race condit nio endpoint poller run http nio protocol finish event race condit wake selector caus select kei mark interest op read race poller wakeup counter step occur caus select kei interest op reset selector wakeup call poller start process run loop call event poller check wakeup counter evalu fals wakeup counter worker finish event call poller add event worker enqueu poller event reset interest op worker call wakeup counter increment increment wakeup counter fail check call selector wakeup poller call wakeup counter set poller call selector select selector timeout block full time unrel select kei poll poller ultim call event reset interest op select kei process worker simpl fix code wakeup counter stuff block select kei count selector select els wakeup counter set kei count selector select selector timeout wakeup counter set stuff block select kei count selector select els kei count selector select selector timeout
51811,1,,ssl configur properti illeg
51580,1,expand war error,error deploi war applic expand war error
51687,1,jre leak leak caus dispos java dispos class load daemon thread class loader context loader caus unload jre leak prevent listen class prevent leak,improv jre memori leak prevent listen leak caus sun java dispos sun java dispos class load start endless daemon thread inherit webapp class loader context loader caus leak webapp unload jre memori leak prevent listen load class prevent leak
51860,63,ssl,http ssl nio won work
51852,1,bean resolv vararg multipl,bean el resolv vararg handl broken multipl
51887,172,speedup run testsuit,speedup sessionid gener run testsuit
51872,1,request addr return address request compar wrong object authent connect valv connect connect org apach coyot coyot yjava tomcat connect debug tomcat connect valv nslookup web ne address ne debug tomcat yahoo connect request null debug yjava connect valv threadid connect header accept host ls mail ne yahoo content ypy yahoo app yahoo mail content length debug yjava filter translat threadid remot,request remot addr return ip address previou request request remot addr return ip address previou request compar ip address return remot host header remot addr remot addr return wrong ip address pool request object previou remot ip problem doesn occur time heavili reli remot addr verifi remot client authent fix debug yjava tomcat valv yahoo connect valv threadid yahoo connect valv invok debug yjava tomcat valv yahoo connect valv threadid yahoo connect valv request info org apach coyot catalina coyot request debug yjava tomcat valv yahoo connect valv threadid yahoo connect valv request remot addr debug yjava tomcat valv yahoo connect valv threadid yahoo connect valv request remot host web mail ne yahoo nslookup web mail ne yahoo server address web mail ne yahoo address debug yjava tomcat valv yahoo connect valv threadid yahoo connect valv request request session id null debug yjava tomcat valv yahoo connect valv threadid yahoo connect valv request header accept host ls mail vip ne yahoo content type applic ypy yahoo app auth yahoo mail acl yca lsg prod content length debug yjava filter address remot ip translat threadid remot address port
51905,4,infinit shut apr endpoint,infinit loop shut apr endpoint
51910,8,comet process,npe comet process shut tomcat
51630,1,java lang illeg state call complet async log file localhost log illeg call request async state apach machin complet state processor http http org request http http servic apach apach org catalina dispatch org catalina dispatch context async invok standard authent valv coyot http protocol handler java util thread worker thread executor executor worker run thread thread,java lang illeg state call async complet webapp web inf class async async java log file log localhost log java lang illeg state call async complet valid request async state dispatch org apach coyot async state machin async complet async state machin java org apach coyot http http processor action intern http processor java org apach coyot http abstract http processor action abstract http processor java org apach coyot request action request java org apach catalina core async context impl complet async context impl java async async servic async java javax servlet http http servlet servic http servlet java org apach catalina core applic filter chain intern filter applic filter chain java org apach catalina core applic filter chain filter applic filter chain java org apach catalina core applic dispatch invok applic dispatch java org apach catalina core applic dispatch includ applic dispatch java org apach catalina core applic dispatch includ applic dispatch java org apach catalina core async context impl run async context impl java org apach catalina core async context impl intern dispatch async context impl java org apach catalina core standard wrapper valv invok standard wrapper valv java org apach catalina core standard context valv invok standard context valv java org apach catalina authent authent base invok authent base java org apach catalina core standard host valv invok standard host valv java org apach catalina valv error report valv invok error report valv java org apach catalina valv access log valv invok access log valv java org apach catalina core standard engin valv invok standard engin valv java org apach catalina connector coyot adapt async dispatch coyot adapt java org apach coyot http abstract http processor async dispatch abstract http processor java org apach coyot abstract protocol abstract connect handler process abstract protocol java org apach tomcat util net io endpoint socket processor run io endpoint java java util concurr thread pool executor worker run task thread pool executor java java util concurr thread pool executor worker run thread pool executor java java lang thread run thread java
51956,1,remot addr filter remot host public comet filter chain throw comet event event servlet addr,remot addr filter remot host address filter event public void filter event comet event event comet filter chain chain throw io servlet process comet event event http servlet request remot host event chain remot host remot addr
51952,4,illeg state filter tomcat,illeg state compress filter tomcat
51972,2,send redirect protocol,send redirect support protocol ur ls
52009,1,npe org coyot adapt servic,npe org apach catalina connector coyot adapt servic
52051,1,pointer jasper compil directori,null pointer jasper compil directori
52113,1,tomcat xml wrong locat jmx deploy tomcat interfac deploi call factori bean factori catalina type bean factori paramet parent type localhost doc base start catalina ee type web modul localhost applic ee server result deploi server consol stacktrac attach apach config context context base folder localhost xml config context folder conf catalina localhost startup configur org apach standard context error org apach catalina core standard previou error strang don understand tomcat context xml deploi wrong deploy michael,tomcat report miss context xml wrong locat jmx deploy tomcat jmx interfac deploi app call bean factori creat standard context bean factori catalina type bean factori paramet parent catalina type host host localhost path doc base path app call app start app catalina ee type web modul localhost ee applic ee server result app succesfulli deploi context server consol full stacktrac skip attach comment org apach catalina startup context config process context config miss context xml file tomcat base folder conf catalina localhost xml java io file found tomcat base folder conf catalina localhost xml org apach catalina startup context config process context config pars error context xml java io file found tomcat base folder conf catalina localhost xml org apach catalina startup context config configur start mark applic unavail due previou error org apach catalina core standard context start intern error configur org apach catalina core standard context start intern context startup fail due previou error strang don understand tomcat search context xml file jmx deploi wrong deploy workflow michael
52156,2,servlet context,servlet context resourc path doesn accept anymor
50570,1,apr lifecycl listen,explicit fip mode apr lifecycl listen
52173,1,addit doc deleg class loader,add drop addit clarif doc deleg set webapp class loader
52225,2,host,ad alia exist host run tomcat caus class cast
52028,1,tomcat connector random port port,embed tomcat connector random port port
52208,1,null transport nio nio listen test run,null pointer tribe transport nio nio receiv listen test run
52321,4,prelud order,coda prelud order
52293,2,anti rs,anti resourc lock unpack rs
52354,1,field apach util fast queue remov,protect concurr access field org apach catalina tribe transport bio util fast queue remov
52213,1,org apach tribe fast queue enabl volatil,field org apach catalina tribe transport bio util fast queue enabl volatil
52356,1,catalina bio fast queue size,prevent potenti data race org apach catalina tribe transport bio util fast queue size
52384,1,paramet pars successfulli log debug,url paramet pars successfulli log level debug
52303,2,login honour valv,login authent honour session timeout singl sign valv
52316,1,access log log file,access log log size file sendfil
52326,21,lower log class load,lower log level fail class load
52387,1,org catalina tomcat startup method doesn add,org catalina tomcat startup tomcat silenc method doesn host add applic
52328,1,respons writer respons writer regularli multipl recent tomcat request roundtrip machin compar deploi profil profil transient object java nio char write respons append singl char work writer buffer applic case convert call coyot write gener garbag call buffer step tomcat buffer encod object pattern elig api,massiv garbag product observ respons writer applic tomcat write content directli respons writer servlet writer respons writer append regularli measur perform applic stress multipl simultan request recent upgrad tomcat observ perform degrad request roundtrip machin test compar applic deploi tomcat profil profil show massiv amount transient object java nio heap char buffer produc mb minut write respons multipl statement append small string singl char work properli experi wrap respons writer buffer writer buffer brought applic perform back anti pattern usag tomcat case pleas document bug convert appli call coyot writer write method gener garbag buffer call respons stream buffer default buffer encod step garbag tomcat buffer encod transient object pattern elig servlet api bug
52443,1,tomcat realm share web applic info,tomcat default realm share realm instanc web applic result info log messag lifecycl
52245,1,jar el api webapp class applic el jar start,add detect el jar webapp class loader el api detect code webapp class loader applic el api jar start patch
52440,1,facelet paramet express express return return facelet object method refer guess simpl express var parent workaround java illustr el context face context instanc el context el instanceof express express tag exp todo jr portabl becaus tomcat find exp class el var field set access mapper var field field orig field find el node simpl simpl field field null express parent var mapper resolv variabl imag parent exp parent refer el context refer null refer parent exp catch properti log properti messag,wrong refer behaviour facelet paramet express express method refer return base object properti return null express facelet paramet var concret object properti express var return null method refer guess becaus simpl express var logicali return parent express refer hierach refer lookup made workaround java reflect api code illustr problem el context el context face context instanc el context refer refer exp refer el context refer null exp instanceof tag express uel express impl orig exp express impl tag express uel exp wrap todo jr find base properti code portabl becaus tomcat el implement detail field field reflect util find field orig exp class el impl var properti field set access true variabl mapper var mapper variabl mapper reflect util field field orig exp field reflect util find field orig exp class el impl node properti field set access true simpl node node simpl node reflect util field field orig exp var mapper null node null express parent exp var mapper resolv variabl node imag parent exp null refer parent exp refer el context refer null refer refer parent exp catch properti found log warn properti found messag
