bugId,effectiveness,keywords,tokens
185607,1,copi past field applic notic problem password splash id text field past field copi element editor past mac os applic safari field,copi past dialog text field applic ve notic problem time copi past password splash id password manag applic swt text field past action delet content field copi past eclips ui element editor weird copi past mac os applic safari text field
187878,2,file dialog multi file multi multi case newer window,file dialog multi singl select file dialog multi select multi select case newer window
150397,1,text mac os text user text swt left style swt swt wrap problem reproduc javalisa widget swt point org widget org widget text import org swt text null public test parent style super text text text set set size point set layout,text swt swt border show text mac os swt style text object user text swt left style work fine swt swt border swt swt wrap fix problem code reproduc packag org projectalisa javalisa basic widget import org eclips swt layout grid layout import org eclips swt graphic point import org eclips swt widget composit import org eclips swt widget text import org eclips swt swt public class test text extend composit privat text text null public test text composit parent int style super parent style initi privat void initi text text swt text set text set size point set layout grid layout
187704,1,dnd event time neg id step applic sourc drag hover drop target drop button insid dragov posit continu result window neg gtk inform swt,dnd linux event time neg drag event build id step reproduc creat applic shell button drag sourc drop target drag drag sourc button hover drop target button drop target button displai dropdown shell expect result event time insid dragov posit continu increas result work expect window neg linux gtk inform swt version
188381,1,item item item suse os,tree viewer collaps extrem slow vista build id step reproduc launch attach test applic expand root item tree select child item collaps root item inform collaps vista neglig time window xp linux open suse mac os
187971,5,custom draw chees eclips run snippet window chees treeitem import swt graphic color import org swt import eclips swt graphic imag import org swt import org eclips region layout fill layout import org eclips swt displai swt event import org eclips swt widget org import eclips swt widget import tabl import org widget tree org widget column import widget item creat gener prefer code gener code comment public class public static string arg displai shell shell shell set layout fg displai rgb bg rgb color end imag img displai gc img gc displai system color gc dispos tree tree shell swt full select set header true tree column col tree set text titl set width tree column col tree column swt text width column column col set text author column col text width tree tree text width int tree tree item tree item set world item data tree item tahoma swt bold tree item tree set world item item set text item set top item item add swt eras item public event event scrollabl event gc integ data event item data client rect bound paint region rectangl foreground gc foreground background gc background foreground color set gradient fill rectangl rect width bottom line set gc rect rect set foreground set mark handl event detail shell open dispatch displai static void expand scrollabl scrollabl gc count scrollabl tabl scrollabl count els tree column count index column column int width event width gc clip region region event width set clip region region dispos,custom draw tree bring chees imag bold eclips rc run snippet window chees treeitem import org eclips swt swt import org eclips swt graphic color import org eclips swt graphic font import org eclips swt graphic gc import org eclips swt graphic imag import org eclips swt graphic rgb import org eclips swt graphic rectangl import org eclips swt graphic region import org eclips swt layout fill layout import org eclips swt widget displai import org eclips swt widget event import org eclips swt widget listen import org eclips swt widget scrollabl import org eclips swt widget shell import org eclips swt widget tabl import org eclips swt widget tree import org eclips swt widget tree column import org eclips swt widget tree item creat templat gener file window prefer java code gener code comment public class main public static void main string arg displai displai displai shell shell shell displai shell set layout fill layout final color gradient fg color color displai rgb final color gradient bg color color displai rgb final color gradient end color color displai rgb imag img imag displai gc gc gc img gc set background displai system color swt color red gc fill rectangl gc dispos tree tree shell swt full select set header visibl true tree column col tree column swt col set text titl col set width tree column col tree column swt col set text date col set width tree column col tree column swt col set text author col set width tree column col tree column swt col set text categori col set width tree column col tree column swt col set text col set width int tree item tree item tree item swt tree item set text world tree item set data integ tree item set font font displai tahoma swt bold tree item set imag img tree item set text world tree item set text world tree item set text world tree item set imag img set select item set top item item add listen swt eras item listen public void handl event event event scrollabl scrollabl scrollabl event widget gc gc event gc integ data integ event item data data int rectangl area scrollabl client area rectangl rect event bound paint select end column expand region event scrollabl gc area draw gradient rectangl color foreground gc foreground color background gc background gradient gc set foreground gradient fg color gc set background gradient bg color gc fill gradient rectangl rect area width rect height true bottom line gc set foreground gradient end color gc draw line rect rect height area width rect rect height gc set foreground foreground gc set background background mark background handl event detail swt background shell open shell dispos displai read dispatch displai sleep static void expand region event event scrollabl scrollabl gc gc rectangl area int column count scrollabl instanceof tabl column count tabl scrollabl column count els column count tree scrollabl column count event index column count column count int width area area width event width region region region gc clip region region add event event width event height gc set clip region region dispos
100622,1,creat file content width height applet html open web browser java gr request type becaus window dy appl java isn load nativ applet init appl nativ thread sun javascript webkit js object,browser open applet crash eclips creat html file content html bodi applet code testpass applet class width height applet bodi html open web browser eclips crash consol java gr request regist drag type becaus window dy java appl java plugin java plugin isn load jvm src plugin src macosx nativ appl applet java instanc java instanc init java appl applet plugin jni regist nativ thread thread java lang class def found error sun plugin javascript webkit js object
188273,1,browser browser listen work sled linux build rc public test displai set browser add void event world dispos dispatch dispos happend view web sled linux window press ctrl eclips linux ctrl becaus press linux pop,browser browser add listen work sled linux press ctrl build id eclips rc step reproduc public class test param arg public static void main string arg displai displai shell shell set layout fill layout browser browser set url www eclips org add listen listen public void request event system println world open dispos read dispatch sleep dispos inform problem happend view part intern web browser sled linux window press ctrl eclips pop linux ctrl pop eclips don bug becaus open nativ gtk app press linux pop
188567,1,tree editor close ms tree editor regist timer set control layout ms combo wrap work,tree editor close combo ms tree editor regist timer set focu control control editor layout ms close drop combo snippet wrap combo composit work problem
187273,1,explor move scroll select java refactor move explor scroll scroll shot swt pre,dialog packag explor move reorg user input page scroll select java plugin refactor move dialog packag explor scroll scroll screen shot swt work pre
186722,1,item custom owner drawn tree paint select show linux main public static void main arg displai shell set tabl swt select set true tabl item set text set foreground swt eras listen void event scrollabl widget gc gc event swt select rectangl item rect draw rectangl background background scrollabl displai color color gc rectangl item width rect height background set displai color white mark handl shell dispos displai read window select item white background linux item note set call tabl creat,foreground color eras item callback custom owner drawn tabl tree overrid paint select show bug linux snippet public class main public static void main string arg displai displai displai shell shell shell displai shell set layout fill layout tabl tabl shell swt full select set header visibl true tabl item item tabl item swt item set text world tabl item item tabl item swt item set text world set foreground displai system color swt color red add listen swt eras item listen public void handl event event event scrollabl scrollabl scrollabl event widget gc gc event gc event detail swt select rectangl cl area scrollabl client area rectangl item rect event bound draw rectangl color background gc background gc set background scrollabl displai system color swt color red gc fill rectangl item rect cl area width item rect height gc set background background gc set foreground scrollabl displai system color swt color white mark select handl event detail swt select shell open shell dispos displai read dispatch displai sleep window select item show white red background linux select item fill red note explicit set foreground call tabl item creat ben
181410,17,steal focu,browser browser steal focu
188859,1,render text text inexist window check,render color label shift margin smaller icon text rc enabl color label icon text shift margin icon text smaller shift bad small inexist margin window xp check mac
188932,1,text field workstat id reproduc creat project system enter text enter select lead charact append unselect brows,enter path text field red hat workstat build id rc step reproduc fire rc linux rhw creat project file import gener file system enter path directori text field inform charact enter select lead problem charact enter append replac previou unselect charact enter brows nativ dialog work
185862,1,motif show iso swt,aix motif charact show iso swt widget
173559,2,gc requir advanc graphic,javadoc gc method requir advanc graphic
189960,2,window,browser execut window print print
189970,1,gc draw imag bidi icon buffer build eclips area swt draw icon move icon,gc draw imag fail bidi icon doubl buffer build eclips rc creat draw area swt doubl buffer swt rigth left paint handler draw icon run test case move small window icon chees
